998.6 996.9 994.8 992.3 989.7 987.5 986.2 985.7 986.1 987.0 988.1 989.3 990.5 991.5 992.4 993.3 994.0 994.6 995.1 995.5 995.6 995.5 995.2 994.8 994.1 993.3 992.4 991.4 990.4 989.5 988.8 
997.2 995.5 993.3 991.0 989.2 988.0 987.4 987.8 988.7 989.7 990.7 991.7 992.6 993.5 994.3 995.0 995.6 996.0 996.2 996.3 996.1 995.8 995.2 994.5 993.6 992.6 991.5 990.4 989.3 988.3 987.6 
995.9 994.0 992.0 990.4 989.4 988.9 989.2 990.2 991.3 992.2 993.1 993.9 994.7 995.4 996.1 996.6 996.9 997.1 997.0 996.8 996.4 995.8 995.0 994.1 993.0 991.8 990.7 989.6 988.6 987.7 987.1 
994.4 992.6 991.1 990.2 989.9 990.3 991.1 992.3 993.5 994.1 994.9 996.1 996.9 997.3 997.7 998.0 998.1 998.0 997.7 997.2 996.6 995.7 994.7 993.5 992.2 991.0 990.0 989.1 988.4 987.7 987.2 
992.8 991.4 990.5 990.4 990.7 991.8 993.1 994.3 995.7 996.6 997.6 998.5 998.7 999.2 999.3 999.2 999.1 998.8 998.3 997.6 996.7 995.5 994.2 992.8 991.5 990.5 989.6 988.9 988.3 987.7 987.2 
991.4 990.5 990.4 990.9 992.0 993.5 995.0 996.4 997.7 998.9 1000.1 1000.8 1000.9 1000.8 1000.6 1000.3 999.9 999.4 998.7 997.8 996.7 995.3 993.7 992.2 991.0 990.1 989.4 988.8 988.2 987.5 986.9 
990.3 990.1 990.7 992.0 993.5 995.1 996.7 998.3 999.8 1001.1 1002.1 1002.6 1002.4 1002.0 1001.7 1001.2 1000.6 1000.0 999.1 998.0 996.6 995.0 993.3 991.8 990.6 989.8 989.2 988.5 987.8 987.0 986.1 
989.8 990.5 991.8 993.4 995.0 996.5 998.0 999.4 1001.0 1002.3 1003.2 1003.6 1003.4 1002.6 1002.6 1002.0 1001.3 1000.4 999.4 998.1 996.6 994.8 993.1 991.6 990.5 989.7 988.9 988.1 987.1 986.0 984.9 
990.4 991.7 993.4 995.0 996.3 997.6 999.1 1000.4 1001.6 1002.8 1003.7 1004.2 1004.2 1003.8 1003.4 1002.7 1001.9 1000.9 999.6 998.2 996.6 994.8 993.1 991.7 990.5 989.5 988.5 987.4 986.1 984.8 983.4 
992.0 993.6 995.2 996.5 997.7 998.9 1000.2 1001.4 1002.5 1003.1 1004.0 1004.8 1004.9 1004.6 1004.1 1003.4 1002.5 1001.3 999.9 998.4 996.7 995.0 993.3 991.8 990.5 989.3 988.0 986.6 985.1 983.4 981.8 
